epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_squared_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_squared_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_squared_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_squared_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_squared_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_squared_error
0,0.08641315251588821,0.002133261412382126,0.03591274842619896,0.002133261412382126,0.08406145870685577,0.20175355672836304,0.08406145870685577,0.0002184550539823249,0.010557624511420727,0.0002184550539823249,0.09048526734113693,0.0011199533473700285,0.023943059146404266,0.0011199533473700285,0.08915728330612183,0.20661909878253937,0.08915728330612183,0.00020800516358576715,0.010343958623707294,0.00020800516358576715
1,0.08569400757551193,0.002158873016014695,0.03613299876451492,0.002158873016014695,0.08331911265850067,0.20079532265663147,0.08331911265850067,0.0002159458090318367,0.010495016351342201,0.00021594582358375192,0.08203405886888504,0.0018713969038799405,0.03401895612478256,0.0018713969038799405,0.07994519919157028,0.19554683566093445,0.07994519919157028,0.00021741406817454845,0.01049198117107153,0.00021741406817454845
2,0.0849810242652893,0.0020659298170357943,0.035345301032066345,0.0020659298170357943,0.08270052820444107,0.1999940425157547,0.08270052820444107,0.00021443744481075555,0.010453613474965096,0.00021443744481075555,0.08829633891582489,0.0019989516586065292,0.03894929960370064,0.0019989516586065292,0.0860820934176445,0.206583634018898,0.0860820934176445,0.00021530069352593273,0.010539247654378414,0.00021530069352593273
3,0.08430863916873932,0.002043528016656637,0.03516857698559761,0.002043528016656637,0.0820518210530281,0.19917650520801544,0.0820518210530281,0.00021322113752830774,0.010420501232147217,0.00021322113752830774,0.0818476602435112,0.0008158962009474635,0.021595081314444542,0.0008158962009474635,0.0808197408914566,0.19745716452598572,0.0808197408914566,0.00021205836674198508,0.010402524843811989,0.00021205836674198508
4,0.08370660245418549,0.002035532845184207,0.03488430753350258,0.002035532845184207,0.08145904541015625,0.19840294122695923,0.08145904541015625,0.0002120828430633992,0.010389740578830242,0.0002120828430633992,0.09373528510332108,0.0019163514953106642,0.038108162581920624,0.0019163514953106642,0.09160087257623672,0.21182261407375336,0.09160087257623672,0.00021807916346006095,0.010511894710361958,0.00021807916346006095
5,0.0833212360739708,0.0020196414552628994,0.03476714342832565,0.0020196414552628994,0.08109079301357269,0.19790887832641602,0.08109079301357269,0.00021087138156872243,0.01035570353269577,0.00021087138156872243,0.08115249872207642,0.0008411286398768425,0.019103284925222397,0.0008411286398768425,0.0801040306687355,0.19652099907398224,0.0801040306687355,0.00020732001576106995,0.010310442186892033,0.00020732001576106995
6,0.08255380392074585,0.001946602831594646,0.03428154066205025,0.001946602831594646,0.08039768785238266,0.19697827100753784,0.08039768785238266,0.0002095745294354856,0.010322235524654388,0.0002095745294354856,0.08150346577167511,0.0006634152377955616,0.017931129783391953,0.0006634152377955616,0.08063539117574692,0.19649556279182434,0.08063539117574692,0.000204631665837951,0.010189911350607872,0.000204631665837951
7,0.08194645494222641,0.0019052581628784537,0.03396163880825043,0.0019052581628784537,0.07983230799436569,0.1962638646364212,0.07983230799436569,0.00020881045202258974,0.01029772125184536,0.00020881043747067451,0.08437170833349228,0.0015200184425339103,0.030533405020833015,0.0015200184425339103,0.08264674991369247,0.19934414327144623,0.08264674991369247,0.00020494261116255075,0.010216071270406246,0.00020494261116255075
8,0.08144289255142212,0.0019038799218833447,0.03404780849814415,0.0019038799218833447,0.07933171093463898,0.19558021426200867,0.07933171093463898,0.00020744255743920803,0.010259922593832016,0.0002074425428872928,0.07965034991502762,0.0030905292369425297,0.048959750682115555,0.0030905292369425297,0.07635442167520523,0.19048002362251282,0.07635442167520523,0.00020539556862786412,0.010222628712654114,0.00020539553952403367
9,0.08074566721916199,0.0018098852597177029,0.03292888402938843,0.0018098852597177029,0.07872980087995529,0.19473789632320404,0.07872980087995529,0.00020594897796399891,0.010219677351415157,0.00020594896341208369,0.08033177256584167,0.0013672889908775687,0.028611119836568832,0.0013672889908775687,0.07875090837478638,0.1958785504102707,0.07875090837478638,0.0002135601098416373,0.010467671789228916,0.0002135601098416373
