0.5041652000,-0.3680438000,-0.7812562000,0.0092396280
0.5041652000,-0.5041652000,-0.7011669000,0.0136576040
0.5041652000,-0.6106626000,-0.6106625000,0.0139903150
0.5041652000,-0.7011669000,-0.5041652000,0.0136576040
0.5041652000,-0.7812562000,-0.3680438000,0.0092396280
0.5041652000,-0.8538662000,-0.1293443000,0.0066907322
0.3680438000,-0.1293445000,-0.9207680000,0.0376127470
0.3680438000,-0.3680438000,-0.8538662000,0.0423661920
0.3680438000,-0.5041652000,-0.7812562000,0.0092396280
0.3680438000,-0.6106626000,-0.7011668000,0.0156647510
0.3680438000,-0.7011669000,-0.6106626000,0.0156647510
0.3680438000,-0.7812562000,-0.5041651000,0.0092396280
0.3680438000,-0.8538662000,-0.3680438000,0.0423661920
0.3680438000,-0.9207680000,-0.1293445000,0.0376127470
0.1293445000,-0.1293445000,-0.9831277000,0.0422646440
0.1293445000,-0.3680438000,-0.9207680000,0.0376127470
0.1293445000,-0.5041652000,-0.8538662000,0.0066907322
0.1293445000,-0.6106626000,-0.7812562000,0.0391919310
0.1293445000,-0.7011669000,-0.7011669000,0.0042549972
0.1293445000,-0.7812562000,-0.6106625000,0.0391919310
0.1293445000,-0.8538662000,-0.5041651000,0.0066907322
0.1293445000,-0.9207680000,-0.3680438000,0.0376127470
0.1293445000,-0.9831277000,-0.1293445000,0.0422646440
